,Status
117204,0
126281,0
110851,1
60258,0
112299,1
24814,0
109151,0
26831,1
121340,0
111955,0
75263,0
135069,0
129705,0
4797,0
79989,0
69431,1
72905,1
14371,0
46669,0
55049,0
127743,0
86065,0
45064,0
33897,1
78920,0
7755,1
136027,0
122443,0
10401,0
89866,0
25,1
65525,1
79035,0
75306,1
126978,0
68978,0
33399,1
2052,0
11840,1
116707,1
84615,0
129289,0
108735,0
20966,0
11580,0
118526,0
118554,0
49594,0
22954,0
119261,0
128649,1
76399,1
54080,1
73481,0
127489,0
120438,0
5575,0
75494,0
20837,1
120613,0
53371,0
133724,0
66455,0
9776,0
27771,0
40323,0
58006,1
2922,0
74962,0
58095,0
107246,1
24235,0
14265,1
77449,0
17309,1
44169,0
2910,0
17288,0
100743,0
117793,0
30247,1
78309,0
120173,0
119853,0
136172,0
77379,0
74493,0
59690,1
78998,0
3318,0
114205,0
81568,0
157,1
115234,0
86245,0
80370,0
128886,0
21457,0
66132,0
77171,0
95727,0
112508,0
70970,0
105374,1
24105,0
116275,0
131567,0
37649,1
108930,0
132245,0
43959,0
26497,0
35815,0
81058,1
73243,1
308,1
19789,0
82391,0
129459,1
62766,0
103286,0
78302,1
63625,0
18506,0
82924,1
94570,0
134661,0
103131,0
98292,0
114368,1
91836,0
129604,0
101060,0
119357,1
37109,0
49216,0
128171,0
131974,0
99928,0
75101,0
91607,0
131469,0
80513,0
33301,0
23988,0
12843,1
130582,1
94992,0
109730,1
120320,0
13629,0
25552,0
59890,0
77131,0
29235,1
92957,0
12286,0
48316,0
66875,0
123893,0
90031,0
104445,0
107367,0
27166,0
66860,0
120145,0
23677,0
132966,0
90540,0
133013,0
100352,1
94681,1
12218,0
11058,1
83883,0
96,0
19060,0
70254,0
25414,0
45849,0
5628,0
129736,0
70809,0
30294,0
113479,0
111577,0
20838,1
18155,0
65665,0
38399,0
58823,0
30937,1
28708,0
133379,0
66769,1
124576,1
101876,0
90625,0
35022,1
7944,0
18480,0
83411,0
80301,0
68649,1
28638,0
118,0
80041,1
75141,1
128004,1
26959,0
35693,0
133221,0
102719,0
16918,0
100579,0
111427,0
116930,0
12015,1
4235,0
36603,0
32869,0
125673,0
84841,0
133938,0
128188,1
32701,0
116076,0
126312,1
82367,0
16124,0
86211,0
13088,0
103454,1
16941,1
92192,0
17248,1
12573,0
105144,1
23063,0
52337,0
63386,0
31519,1
88408,0
15053,1
15095,0
99744,1
97521,0
109335,0
81563,0
50257,0
4737,0
56989,0
37031,0
81052,0
72585,0
30759,1
17125,0
96271,0
16588,0
56350,0
84401,0
115867,0
63913,0
115743,1
26365,1
75813,0
31635,1
109221,0
128066,0
44968,1
131348,1
126857,0
89676,1
23376,0
103718,1
4516,1
48455,0
55036,1
99435,0
66082,1
103961,0
11187,0
134293,0
58068,0
90184,0
52679,0
97350,0
126334,0
8013,0
6042,0
126837,0
47697,1
69458,0
118227,0
53989,0
29925,0
69685,0
118230,1
24081,0
16470,0
37588,1
120256,1
42401,0
17107,0
15805,0
6375,0
103385,0
77468,1
103171,1
122241,0
104616,1
84205,1
79403,0
102637,0
98037,0
133061,0
128137,0
15106,1
131017,0
33217,0
119060,0
35483,0
11309,0
15903,0
125595,1
61255,0
121475,1
88458,0
85720,0
55625,0
92295,0
2602,0
15335,0
110734,1
16988,0
41572,0
1610,0
57132,0
94118,0
3622,0
29695,0
130214,0
108222,1
113403,0
91635,0
44119,0
40692,0
64683,0
25956,0
15178,0
90685,0
135822,0
35968,0
17684,1
14814,0
122783,0
70152,0
126233,0
91583,0
30325,0
29942,0
24839,0
98327,1
14213,0
133401,0
29904,0
16762,0
116393,0
44124,0
65704,1
118124,1
91092,1
77340,1
124384,0
103448,0
33335,0
123450,1
124879,1
26474,0
103992,0
103871,1
105666,0
83032,0
50892,1
66839,0
34654,1
128015,1
81197,0
51802,1
59737,0
63039,0
43109,0
6686,0
88266,0
46261,1
25902,0
8595,0
38597,0
35644,0
6137,1
86878,0
135649,0
106425,0
25317,0
57861,1
84053,0
14922,1
10333,0
40706,0
5117,0
111881,1
86452,0
50245,0
100914,0
47999,1
91264,0
64684,0
111455,0
55509,0
80037,0
85358,0
67794,0
55714,0
3250,0
15840,1
74478,0
79535,0
122949,0
4089,0
118367,0
62809,0
79268,1
120362,0
80604,1
63756,1
83972,1
15956,1
82183,0
24708,0
63206,0
45329,0
115232,0
39828,1
80068,0
74263,0
38809,1
86421,1
63455,0
96024,1
68713,0
33871,0
3332,1
127007,0
21858,0
47785,0
18430,0
16026,1
105910,1
14794,0
58054,1
117092,1
120532,0
111548,1
134536,0
2281,0
58897,0
91487,1
87003,0
59085,1
133691,0
48324,0
14722,1
64092,1
124490,0
8352,0
119935,1
66030,0
88834,0
1867,0
13445,1
49488,0
136051,1
121711,1
25820,0
39934,0
83194,1
6300,0
45292,0
11229,0
66868,0
62448,0
77776,1
25268,0
82765,0
112202,0
109296,0
45229,0
117182,0
71925,1
43701,0
13227,1
48139,1
69975,0
92176,0
25601,0
132098,0
8268,0
130323,0
77491,0
112717,0
70328,0
25678,0
64758,0
113388,0
10781,1
87355,0
52959,0
14676,1
87138,0
77961,0
517,0
54947,0
133316,0
92070,1
48179,1
117397,0
92685,0
74774,1
85331,0
116771,0
39814,0
86169,0
26542,0
12793,0
110956,0
104083,0
92530,0
92235,1
31678,0
132244,0
79241,1
33761,1
37944,1
34873,1
97325,1
72341,0
19999,0
107329,1
7692,0
120586,0
110976,0
69721,0
74573,1
57276,0
64761,0
120138,0
20802,0
19906,0
80922,0
79132,0
37582,0
120693,1
57441,0
4540,0
114478,1
77508,0
120554,0
86859,0
5189,0
114509,0
84110,0
4717,1
82554,0
31879,0
50129,1
135063,1
133596,0
24725,0
130294,1
130080,0
38153,0
80578,0
40526,0
133041,0
107699,1
51351,0
3500,0
93487,0
64225,0
88428,1
32408,0
60865,1
42398,0
58312,0
57647,0
72351,0
66045,0
53568,0
44054,0
102989,1
108121,0
87614,0
55228,0
127892,0
9640,0
30222,0
37530,0
38049,0
35830,1
116127,0
117636,1
70144,0
78385,0
47624,0
7252,0
2548,0
55729,0
102385,0
32031,0
13606,0
49940,0
14978,1
111586,0
102015,0
47601,0
37191,0
11242,0
17900,1
52622,0
83383,1
107811,0
32657,0
27415,1
111627,0
25639,0
48329,0
132074,0
11176,0
89887,0
122153,0
16761,0
71188,0
118604,0
47442,0
21682,0
131305,0
88491,0
113902,0
118349,0
87174,1
10328,1
26690,0
61226,0
4583,0
131048,1
75928,0
48208,0
113918,0
120121,0
43153,0
50608,1
60538,0
52572,0
8803,0
107511,0
59584,0
130251,0
84406,0
30809,0
67125,1
25682,0
128395,1
30288,0
42494,1
60934,0
116756,1
101891,1
131399,1
46049,0
76810,1
123780,1
33683,0
110970,1
31475,0
105525,0
65230,0
96015,0
85902,0
50716,0
50199,0
107918,1
100439,0
31872,1
125962,0
36144,0
34811,0
113822,0
4582,0
42203,0
105173,0
61263,0
93591,0
101909,0
73583,0
10033,0
92478,0
65116,0
115722,1
131905,0
15168,1
111544,1
105610,0
67497,0
29871,0
50366,0
101607,0
34114,0
58523,0
50607,0
63371,0
58529,0
35870,0
21997,1
25853,0
133117,0
63458,0
40537,0
115590,0
31709,0
106501,0
95819,0
86315,0
26226,0
93163,0
114582,0
63539,1
103574,1
11195,0
103803,0
121708,1
38056,0
61966,1
108405,1
128480,0
72771,0
70545,1
123574,1
89573,0
37365,1
92692,1
28298,1
125542,0
73436,1
124113,0
115527,0
82825,0
39323,1
129944,0
109052,0
69981,0
6719,0
13000,0
80203,0
64295,0
19319,0
40816,0
61362,0
67768,0
69128,0
495,0
35536,0
85438,1
114274,0
118432,1
66901,1
4216,0
102642,0
74044,1
5191,0
44809,0
7279,0
95892,0
117428,0
40760,0
19531,0
12564,0
124835,0
119169,0
29623,0
72686,1
41747,0
66941,0
88566,0
6352,1
22659,1
79374,1
29713,0
127087,0
3045,0
44329,0
134777,1
25256,0
18471,1
48461,1
92248,1
101666,0
25824,1
128433,0
119431,0
72152,0
66565,0
70885,1
48069,0
105003,0
45369,0
37668,0
6514,0
25440,0
124643,1
115761,0
129014,0
88376,0
82489,0
20815,0
9880,0
79133,0
128344,0
56138,0
43038,0
54428,0
47753,1
114468,0
80147,0
37362,0
82590,0
21435,0
10368,0
66564,1
61725,0
43468,0
117198,1
29205,0
103604,0
99308,0
97000,0
96525,0
100562,0
72312,0
20532,1
51258,1
127242,0
35229,1
24303,0
51771,1
126746,0
39232,0
92470,0
33007,0
27706,1
18326,0
17431,0
60930,0
55782,0
118204,0
23951,0
70304,0
81296,1
21880,0
45348,0
17912,0
8354,0
16696,0
106326,0
20463,1
53366,0
70719,0
115318,0
12099,1
64598,0
97734,0
131291,0
113013,0
37549,0
104006,0
5402,0
29666,0
71036,0
115244,1
53542,0
133997,0
38569,0
53723,0
42612,0
124650,0
36951,0
128336,0
19986,0
118385,1
49269,0
90557,0
59727,1
97700,0
130343,0
61586,0
92260,0
22759,0
44531,0
30392,1
6024,0
25746,0
48014,0
24711,0
21511,0
112644,0
94685,0
108404,1
90913,1
85308,0
93842,1
32671,0
91265,0
133304,0
74222,1
105477,0
45707,0
92393,0
114990,0
64211,0
14702,0
24902,1
110381,0
127010,0
109115,1
36245,0
27808,0
14433,0
82248,0
20432,0
33843,0
42564,0
45060,0
51454,0
87684,0
54967,0
7236,0
14088,0
119225,0
30961,0
33126,0
78617,1
5760,0
31559,1
110088,0
84599,0
101826,0
18121,0
23759,0
54248,0
68041,0
9944,0
63953,0
103991,0
4868,1
117809,0
24553,0
55237,0
70544,1
130628,0
51866,1
124397,1
123731,0
86690,0
91455,0
86140,0
90389,0
62745,1
10031,1
33727,1
5278,0
87056,1
93026,0
114087,0
55160,0
78438,0
18537,1
98632,0
15995,1
123195,0
65973,0
99224,1
102134,1
12988,1
79630,0
133777,0
80386,0
53504,0
29407,0
63711,0
99556,0
46169,0
5242,0
86391,0
105401,0
55554,1
125307,0
9740,0
94011,0
125922,0
12021,0
78085,0
104626,0
53387,1
116147,1
132339,1
129404,0
83899,1
98108,0
59572,0
76716,0
14795,0
81065,0
9409,1
126229,0
114888,1
110367,1
23683,1
116766,1
106298,0
5826,0
41312,1
6369,0
52828,1
39563,0
6826,0
68256,0
27641,1
67330,0
133437,0
60823,0
34184,0
121267,0
17909,0
106483,0
135632,0
9048,0
19006,0
39102,1
75529,0
69880,1
38719,0
119227,0
61494,0
42478,0
28698,0
58851,0
13573,1
125523,1
103586,0
25425,1
85028,0
1416,0
27941,0
52314,1
45461,0
6078,0
19879,0
21613,0
130842,1
95451,0
101552,0
94474,0
124502,1
39800,0
76408,0
16173,0
75845,0
50351,0
28224,1
84532,0
122503,0
131257,0
51933,0
89643,0
48577,0
93589,0
13390,0
111482,0
33310,0
38178,0
21434,0
116376,0
114031,0
2496,0
91050,0
21399,0
49917,0
43252,0
95281,0
133598,0
55941,0
104834,0
62348,0
40702,0
107172,0
48543,0
135627,1
21532,0
13097,0
48112,1
65181,1
8495,0
42491,0
88469,0
52958,0
134164,1
110346,1
75194,0
36704,0
68642,0
41972,0
43899,1
130247,0
128461,1
130874,0
1109,0
35974,0
52837,0
47724,0
110597,1
121589,0
56707,0
1133,1
70634,0
20817,0
32916,0
31752,1
10944,0
32368,0
48229,0
96855,1
67626,1
113911,0
81840,0
9229,0
93007,0
102925,1
39873,0
14444,0
73902,1
101528,0
71614,1
14627,0
23318,0
125088,0
29580,0
78709,0
91041,0
90924,0
91964,0
35374,0
107655,0
53184,1
12164,0
63734,0
130709,0
134802,0
62635,0
68249,1
130154,0
130204,0
17677,0
40884,0
104327,0
107866,0
81039,0
93362,0
104066,0
54688,0
649,0
116812,0
97205,1
22365,1
112799,0
112720,0
25419,1
104999,0
112122,1
99066,1
119103,0
2690,0
16863,0
20694,0
82186,0
141,0
57593,0
17474,0
19549,1
39299,0
19357,0
5220,0
122468,0
40986,1
3193,1
93068,0
126834,1
127605,0
51489,0
94206,0
96787,0
63820,0
106154,0
109566,0
29720,0
42639,1
21993,0
118255,0
72406,0
93064,0
120016,0
19391,0
24985,0
58720,1
23794,0
103571,0
39496,0
41702,0
110279,0
26952,0
126812,0
78666,1
49221,1
132995,0
122192,0
54236,1
88259,0
25151,0
135340,0
127905,0
86880,0
101310,0
36698,1
126577,1
123050,0
86258,0
88950,1
65478,0
116791,0
66310,0
30360,0
82493,0
51303,0
13172,1
6167,0
125637,0
35151,0
3438,1
67926,0
105390,0
117867,0
69023,0
103392,0
80385,0
102226,0
11963,1
75307,1
110980,0
79718,1
21823,1
88717,0
13747,1
12177,0
70186,1
7303,0
121689,0
17258,0
85065,1
131788,0
62088,0
22993,0
16395,0
125154,0
120582,0
122975,1
20029,1
75984,0
12392,0
103274,0
53675,1
107069,0
100105,0
123265,0
79341,0
130428,0
2412,0
8300,0
78117,0
105700,0
24877,0
107706,0
121092,0
15097,0
119993,1
12876,0
111358,0
135460,0
133642,0
66644,1
76626,0
131174,1
40281,0
73590,1
15529,0
69078,0
14172,0
73895,1
81852,0
55850,0
95453,1
107496,0
87365,0
92597,1
42711,0
91266,0
88094,0
26407,1
12729,0
6438,1
37861,0
118726,0
123969,1
123310,0
126968,1
87803,0
24152,0
133664,1
107817,1
79792,1
132780,1
127837,0
69807,0
118252,0
15568,0
128416,1
114086,0
118908,1
130823,0
125669,0
4396,0
105221,0
134701,1
94235,0
34209,1
120072,0
115195,0
117533,0
10181,0
112906,0
24415,1
43439,0
23109,0
55679,0
121915,0
46791,1
114690,1
119860,0
5450,1
111612,0
76682,1
118574,0
1496,0
33501,0
63246,0
106055,1
8532,0
108208,0
105117,0
104247,0
33453,0
84250,1
132867,0
88690,0
83992,0
96654,0
88691,0
126105,0
85139,0
22669,0
18211,0
72621,0
84230,0
36444,0
92330,1
119429,0
75125,0
49596,0
54928,0
27634,0
135290,1
2768,1
66748,0
34435,0
80717,0
47917,1
99863,0
1336,0
72100,0
88581,0
85893,0
120705,0
35596,0
71500,0
57612,0
33105,0
22861,0
97236,0
104989,0
1474,0
133441,0
135204,0
61445,0
25241,0
112748,0
67089,0
91032,0
98944,0
90528,0
10546,0
104051,0
57832,1
22427,1
62877,0
103641,1
16175,0
73311,1
14082,0
100071,0
79670,0
127965,0
49426,1
12231,1
92679,0
133309,1
10226,0
177,0
67655,0
19431,1
53673,0
20177,1
117859,1
40177,0
59606,0
95879,0
9448,1
67041,0
107008,0
107401,1
71899,1
82085,0
89330,0
4794,1
48364,0
31530,0
10397,0
30278,1
84970,1
13997,1
8137,1
50421,1
71007,0
392,1
42675,0
62550,0
120851,0
5340,1
76805,0
14356,0
34146,1
46185,0
3314,0
10323,0
11690,0
127488,0
89139,0
28538,0
75338,1
67414,0
18224,0
39212,0
120274,0
118228,0
134950,0
35742,0
78674,0
102216,0
122178,1
21045,0
55617,0
59422,0
48194,0
69309,1
38105,1
18916,1
87258,0
99035,0
90075,1
13169,0
26333,1
28242,0
55124,0
76216,0
93735,0
77632,0
68893,0
8095,0
91508,0
109059,1
95787,1
32791,1
23872,0
11624,1
74630,0
132828,0
25516,0
122235,0
13259,0
19191,1
23712,1
109905,0
109063,0
33102,0
88795,1
22518,0
5944,0
9527,0
6833,0
121362,0
104929,0
71752,1
59132,0
56806,0
39210,0
70044,1
108941,0
116587,0
116909,0
87639,0
9112,1
121121,0
6176,0
95607,0
94553,0
116188,1
70274,0
44572,0
65498,0
58447,1
110676,0
65991,0
100708,0
28032,1
13299,0
99382,0
87060,0
80650,0
10664,0
95560,1
35074,0
9575,0
40769,0
114898,0
73211,1
123284,0
24884,1
42167,1
98519,0
29196,0
83483,0
7093,0
21048,0
38403,0
133520,0
110537,0
17204,0
100596,0
23709,1
125258,0
101452,0
133008,1
27473,0
7816,0
57867,0
112057,0
86309,0
84058,1
98485,0
104728,1
96768,0
114704,0
16729,0
96237,0
5643,0
63010,0
62015,1
24920,0
36788,0
96337,1
72916,0
99629,0
15298,0
49489,0
108616,1
40348,0
33226,0
28498,1
10142,0
80361,0
26007,0
106336,0
105564,0
98517,0
67678,0
77164,0
16049,0
10264,0
91609,0
85367,0
102051,1
119632,0
75226,0
125452,0
85334,1
33077,1
9896,0
127841,0
76255,0
17331,0
50580,0
78417,0
47867,1
41250,0
52084,0
20771,1
96286,1
72188,1
33328,0
23860,0
85559,1
67663,0
97550,0
107644,1
11502,0
109312,1
29795,1
96539,1
84623,0
118983,0
111602,0
20840,0
36112,0
71348,0
96493,0
49457,0
26152,0
84077,0
7721,0
107376,0
112699,1
124925,1
103680,0
47812,0
38318,0
51243,0
34804,0
11928,0
118621,1
132711,0
29658,0
121561,1
91885,0
48003,1
92727,0
53976,0
22470,1
112141,0
101369,0
116810,0
59459,0
53269,0
108829,0
25394,0
135327,0
100246,0
119406,0
79458,1
40850,0
73153,0
75962,1
59247,0
91631,0
7388,0
88250,0
24810,0
33006,0
99530,0
54070,1
132545,0
37326,1
79959,0
101648,0
42125,1
76456,0
118553,0
19705,0
59032,0
56112,0
124800,1
57714,0
42779,0
2066,0
8986,0
31347,0
114339,0
113739,0
22287,0
17285,1
98361,1
73795,0
106101,0
26358,0
32938,0
52624,0
129159,0
49775,0
58433,0
28575,0
26430,0
106697,1
32552,0
104758,0
46400,1
90106,0
49245,0
93970,0
75553,0
76904,1
13478,0
44666,0
62419,1
8273,0
73221,0
80819,0
103923,0
36499,0
95224,0
50966,0
20033,0
40433,0
81539,1
25644,0
102550,0
53532,1
98503,0
9782,0
124376,1
102882,0
47604,0
93197,0
68005,0
133077,0
53274,0
48597,1
54488,0
42384,1
48652,1
54924,1
11551,0
62230,1
96720,0
104130,0
26935,0
8467,0
120322,0
56209,1
110742,0
121290,0
44132,1
110984,1
62681,0
118938,1
68120,1
104900,0
58884,0
51828,0
95988,1
72304,1
133028,0
68761,0
135211,0
4907,0
104366,0
31897,0
74369,0
93991,0
104315,0
98252,1
96885,0
51910,0
82942,0
4167,0
40492,0
93148,0
17795,1
67050,0
75646,0
35935,1
95216,0
132241,0
70062,1
106437,0
63399,1
28094,0
110050,0
88357,0
114049,1
25436,1
114231,1
34336,1
78110,0
111347,0
86091,0
73701,0
99330,0
45252,1
59610,0
101705,1
106117,0
62148,0
121568,0
109871,1
18968,0
32614,0
39920,0
42345,0
114906,0
20674,0
15653,0
78331,0
14803,1
59892,1
64082,1
101095,1
74371,1
88813,0
78150,0
53354,0
67775,0
67785,1
66948,0
120325,0
81808,0
21205,0
39380,0
51837,1
71215,0
85480,1
43145,0
88106,1
14251,0
110888,0
114762,0
6822,0
98616,0
96446,0
134723,0
90899,0
111984,0
87891,1
56173,0
110364,0
23255,1
24615,0
43851,1
76851,0
44326,0
15232,0
11641,0
112414,1
85555,1
19480,0
28733,0
24771,0
14840,0
115905,0
127706,0
119365,0
61122,0
60737,0
84278,0
48308,0
24834,0
70050,0
10704,0
64734,1
87226,0
13268,0
92210,1
77465,0
17628,1
26048,0
11104,1
120502,0
127878,1
3362,0
132844,0
69878,0
132612,1
103908,0
45684,0
44945,1
83508,0
6898,0
12726,1
57908,0
97808,0
71640,0
81631,1
108431,0
59843,0
19608,0
17755,0
70013,0
110796,0
119734,0
89642,0
107748,1
83277,0
94928,0
2525,0
2536,0
9027,0
42717,0
13537,1
94678,0
42599,0
100263,0
83868,1
88297,0
106499,0
86000,0
63188,0
95735,0
73008,1
75620,0
128086,1
87288,0
77383,0
69195,0
60962,0
81177,0
58514,0
21690,0
2577,1
48669,1
104656,0
24525,1
76435,0
93180,0
14316,0
61833,1
102718,0
17879,1
30513,0
78288,0
5180,1
41750,0
3998,0
111424,0
89329,0
105341,0
46935,0
135585,1
102797,0
56784,1
4819,1
121084,0
73006,0
87303,0
135580,1
58524,0
24229,0
5800,1
128627,0
105945,0
24189,0
26645,1
74396,0
53130,0
57985,0
108628,0
43798,0
103213,0
11271,0
22386,0
26046,0
70734,0
89490,0
113848,0
73890,0
77358,0
12620,0
79742,0
93947,0
3917,0
35158,0
129688,1
7902,0
30792,0
34728,0
60715,0
14349,0
47277,0
60729,1
71862,0
101467,0
19397,1
2917,1
132108,0
128833,0
67665,0
57115,1
133587,1
56896,0
7317,0
66708,1
76705,0
71190,1
3779,1
67658,0
118704,0
101217,1
40708,1
10480,0
100427,0
113866,1
89769,0
98595,0
132481,0
60851,0
65768,0
5155,0
120788,0
55890,1
5961,1
114516,0
31764,0
60584,1
6671,0
13475,0
20841,1
61324,0
91910,0
78094,0
69730,0
33557,0
115254,0
110825,0
57573,1
64008,0
53343,0
66328,1
45360,1
117436,0
44835,0
100187,1
4650,0
118487,1
71029,1
110470,1
48991,0
51846,1
94595,1
64806,0
125317,1
38419,0
52215,0
39349,1
34883,0
78186,0
73416,1
118254,1
124260,0
7810,0
116753,0
36185,1
35662,0
56779,0
127223,1
42058,0
56401,1
97531,0
45585,0
30992,0
41658,0
43179,0
84588,0
15431,0
107741,0
96933,0
32851,0
46000,0
110055,0
34821,0
16020,0
81424,0
78285,0
84368,0
37877,1
72250,1
119418,0
17993,0
39040,1
129191,0
112052,0
130382,0
18103,0
7174,0
126955,0
39519,0
110152,0
37903,1
94058,1
88437,1
90633,0
89076,0
75254,0
36959,0
93335,1
26755,1
62181,0
109105,0
95409,0
67103,0
45054,1
126784,0
114709,0
134259,0
19882,0
96441,0
24073,0
24727,0
71496,1
4682,1
69389,1
27338,0
135689,0
126928,0
105334,0
13405,0
73811,0
58323,0
723,1
12324,0
104917,0
106591,0
87092,0
83351,0
95736,1
84215,0
130240,1
21024,0
76003,0
74643,0
10805,1
11996,1
21954,0
5263,0
97542,0
22393,1
5611,1
52974,0
29697,0
82719,0
13174,1
19432,1
21462,1
75882,1
101464,0
15771,0
18869,0
112714,1
88179,0
88115,0
103281,0
81009,0
78259,1
106011,0
20161,0
4974,0
104499,0
18508,0
95751,0
24603,1
91588,0
47227,0
73849,0
85793,0
71860,0
112505,1
39984,1
99227,1
127741,0
39965,1
122208,1
56170,0
44006,0
51863,1
122549,0
42502,1
88093,0
125960,0
64579,0
105511,0
109596,0
94052,0
78391,0
132042,0
28687,0
27154,0
80615,1
9210,0
54473,0
28606,0
96663,0
79588,0
24330,0
746,0
58314,0
75412,0
53816,1
20342,0
86759,0
75672,0
99237,0
41290,0
103913,0
69979,0
132861,0
77300,0
125663,0
37970,0
6745,0
30478,0
22707,0
47733,1
107897,0
89668,0
123350,0
125508,0
76420,0
4412,0
67666,0
127969,0
18381,0
115202,0
94453,0
1809,1
126835,0
84636,1
93564,0
100714,0
59487,0
15353,0
5339,1
70081,0
20384,1
120477,0
124874,0
5081,0
114308,0
88007,1
13718,0
118106,0
105236,1
94903,1
26354,1
6992,0
66245,1
42232,0
19202,0
78661,0
54250,1
15344,0
55994,1
14352,1
110020,0
35141,0
11020,0
47232,0
122557,0
85505,0
42241,1
76457,0
9786,0
78134,0
44271,0
108754,0
86961,1
8963,0
60411,1
133001,0
84371,0
4430,0
88744,0
64400,0
102329,0
85036,0
86248,1
114489,0
80704,0
98999,0
105684,0
56108,1
118741,0
22949,0
42959,0
76536,0
101338,1
26932,1
56314,0
43117,0
2529,0
35389,0
80272,1
109816,0
44467,1
80621,1
67085,0
12744,0
126153,0
17255,1
75431,0
36836,0
54130,0
112994,0
119906,0
67928,0
93193,0
106904,0
64305,0
72587,0
16721,0
112404,0
103672,0
60833,1
3938,0
61031,0
128856,0
5174,1
79086,0
117130,0
55859,0
49614,0
1547,1
48477,1
77425,1
104645,0
115182,1
88191,0
115654,1
10381,0
1429,0
93688,1
133407,0
24871,0
32801,0
10998,1
79572,0
120389,1
22019,0
5233,0
134714,0
15800,0
129201,1
37380,0
135549,0
75753,0
76790,0
14331,0
6746,0
9414,0
188,0
83740,0
86300,0
31157,0
13226,0
47130,0
46474,0
12817,0
30322,1
101595,1
108426,0
67763,0
87391,1
68904,0
28008,1
78567,0
67743,0
38830,0
62834,0
113279,0
112957,0
1730,0
24026,1
4999,0
17196,0
51056,0
63346,0
111164,1
41882,1
121927,0
124377,0
116396,1
33384,1
9831,0
29836,1
90282,1
43302,0
107961,0
45876,0
52790,1
131229,0
87426,0
93497,0
102312,0
38152,1
60293,0
19841,0
56430,0
93805,0
27500,0
24476,0
40300,0
43,0
47462,0
15224,1
96709,0
10864,0
52892,0
16614,0
42905,0
35260,0
23084,0
72207,1
65848,0
125090,0
39854,0
37985,0
57028,0
128608,0
16982,1
28026,1
112685,0
128710,0
131857,0
27515,1
37648,0
10,1
121184,0
84999,0
117099,0
5694,0
135662,0
39528,0
129855,0
18390,0
20866,1
18501,0
101023,0
76509,0
99868,0
86888,0
42810,1
109805,1
7986,0
90228,0
99171,0
53842,1
57743,0
44380,0
32331,0
97316,0
110196,0
112053,1
40564,0
41978,0
116699,1
116728,0
134069,0
106149,0
123190,0
21603,0
70297,0
112942,0
88997,0
131784,0
54173,0
27055,1
21816,1
18422,1
36046,0
114285,0
18014,0
84389,1
131281,0
54884,1
69524,0
70762,0
49348,0
79194,0
60675,0
4887,0
13025,1
87286,1
96975,1
120907,0
19367,0
18628,0
117628,1
81869,1
117663,1
125361,0
45730,0
60475,1
61178,0
50933,0
60982,0
117163,0
25527,0
24703,0
129200,0
95418,0
69066,0
14548,0
116319,1
70280,1
117267,0
119841,1
17228,0
114180,1
116363,0
22280,0
17211,0
108013,1
67984,0
59451,1
5655,0
110440,0
28537,0
110561,0
29579,0
94365,1
47756,0
6380,0
19560,1
60312,0
19640,0
46014,0
21718,0
127998,0
60722,1
51242,0
42467,0
14100,0
56858,0
18724,0
134070,0
4776,0
22523,0
111308,0
34031,0
59677,0
34411,0
31869,0
99678,1
844,0
69668,1
64107,0
56470,0
44978,0
9291,1
54801,0
128491,0
40928,0
11593,0
94083,0
51192,0
42849,0
50313,0
112937,1
121737,0
26954,0
116113,1
11443,0
10669,0
12188,1
60918,0
129365,0
40882,0
110564,0
77006,0
50111,0
33386,0
18246,0
69844,1
45192,0
81999,0
118189,1
115169,1
108229,0
100046,0
37624,0
97649,1
72922,0
132512,0
51944,0
124532,1
108423,0
28920,0
58879,0
37825,0
21642,0
36105,0
27541,0
114996,1
31048,0
33183,1
56159,0
32389,0
21155,1
130434,1
22783,0
49953,0
79652,1
5259,0
94934,0
33138,0
75947,0
108586,0
119012,0
74608,1
9407,1
135240,0
96366,0
19718,0
105681,0
81107,1
94631,1
47989,1
85108,1
71214,0
100291,1
108656,0
68807,1
25539,0
68150,0
72858,0
23753,0
80161,0
5956,0
20410,0
7419,0
9238,0
130288,0
24193,0
41063,1
66484,1
134357,0
117139,0
64124,0
30893,0
59916,1
78769,0
23421,0
66090,1
91474,1
95294,1
1136,0
73863,0
36798,0
946,0
130512,0
115822,1
92348,0
9250,0
40527,0
56365,0
88790,0
115861,0
5041,1
10738,1
