,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,InternetService_DSL,InternetService_FiberOptic,InternetService_None,Contract_Month-to-month,Contract_Oneyear,Contract_TwoYear
5100,4,69,24660.29,1,10.76463,15,0,0,0,1,1,1,1,0,0,0,0,1,1,0,240.1149,4512.775123,0,1,0,1,0,0,0,1,0,1,0,0
5101,1,74,29305.13,0,11.25577,14,0,0,0,0,0,1,1,1,0,0,1,0,0,0,127.5112,5791.217393,0,1,0,1,0,0,0,0,1,0,1,0
5102,1,64,11387.58,1,12.52216,12,0,1,0,1,0,1,0,0,1,1,1,1,1,0,235.1372,6131.039453,0,1,0,0,1,0,1,0,0,1,0,0
5103,2,30,26634.93,0,11.30136,10,1,0,1,0,0,1,0,0,1,1,1,1,0,1,184.967,5296.643482,0,1,0,1,0,0,0,1,0,1,0,0
5104,0,20,48067.5,0,11.11844,12,3,0,0,1,0,1,1,0,0,1,0,1,0,1,182.4676,5017.628209,1,0,0,0,1,0,0,1,0,1,0,0
5105,3,81,13662.88,0,12.01335,11,1,0,1,0,0,0,1,1,0,0,0,0,0,1,147.4783,4382.709253,0,1,0,0,1,0,0,1,0,1,0,0
5106,0,83,28850.5,0,10.03198,12,0,0,0,0,0,1,1,0,0,1,0,0,1,0,192.4705,5462.625983,1,0,0,1,0,0,0,1,0,0,0,1
5107,1,73,38322.59,0,4.529435,11,4,0,0,0,1,1,1,0,0,1,0,0,1,0,172.4705,4152.530591,0,0,1,1,0,0,1,0,0,0,1,0
5108,2,38,8952.88,0,7.350533,14,1,0,0,0,0,1,0,0,1,1,0,1,0,0,152.4579,5233.690338,0,1,0,1,0,0,1,0,0,0,1,0
5109,2,82,35786.6,0,7.857338,15,1,1,0,0,0,1,0,1,0,0,1,0,1,1,142.4689,4188.693579,0,0,1,0,1,0,1,0,0,1,0,0
5111,0,24,62700.71,0,16.12607,15,0,0,0,1,1,1,0,0,0,0,1,1,0,1,149.9483,4656.466477,1,0,0,1,0,0,0,1,0,0,0,1
5112,4,33,83651.89,0,10.7853,15,0,0,0,0,0,1,1,0,1,1,0,1,0,0,184.9634,5012.14381,0,1,0,0,1,0,1,0,0,0,0,1
5113,1,50,40646.53,0,11.93472,12,1,0,0,1,0,0,1,0,1,0,0,1,0,1,192.4404,4721.018056,1,0,0,1,0,0,0,1,0,1,0,0
5114,0,38,84047.13,0,9.766784,13,3,0,1,0,0,1,0,0,1,0,0,1,1,1,230.1051,5399.224156,0,0,1,0,1,0,0,1,0,0,0,1
5115,1,45,23308.57,0,10.83305,18,1,0,0,0,0,1,0,0,0,1,0,1,1,1,200.1323,5684.731048,0,1,0,0,1,0,1,0,0,0,1,0
5116,3,22,29847.48,0,6.026286,13,2,0,0,0,0,1,1,0,1,1,0,0,0,0,147.5031,4823.771422,0,0,1,1,0,0,0,0,1,0,1,0
5117,1,20,50090.84,0,7.301377,9,1,0,0,0,0,1,1,0,1,1,0,0,0,1,159.9794,6447.490491,1,0,0,0,1,0,1,0,0,0,0,1
5118,1,38,24588.03,0,8.08692,10,1,0,0,0,1,1,0,0,1,0,1,1,0,1,139.9678,3877.950833,0,1,0,0,1,0,0,0,1,0,1,0
5119,1,72,30299.76,0,11.01782,14,1,0,0,1,0,1,0,0,1,1,0,0,0,1,127.4738,6271.67502,0,1,0,1,0,0,1,0,0,0,0,1
5120,4,75,61084.32,0,10.68339,13,0,0,0,1,1,1,1,1,0,0,0,0,1,1,182.4653,5700.531807,0,0,1,0,1,0,0,1,0,1,0,0
5121,0,33,11810.84,0,9.949737,16,1,1,0,0,0,1,0,0,0,1,0,0,0,1,124.9781,5361.461661,0,1,0,0,1,0,0,1,0,1,0,0
5122,3,42,12236.83,0,12.9493,8,0,0,0,1,1,1,0,0,1,1,1,1,1,1,235.1372,5638.778543,0,0,1,1,0,0,1,0,0,1,0,0
5123,4,68,49842.25,0,10.92606,14,1,0,0,1,0,1,0,1,1,1,1,0,0,1,142.5007,6444.124341,0,1,0,1,0,0,1,0,0,1,0,0
5124,3,55,62710.74,0,11.95284,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137.4392,3529.172638,1,0,0,0,1,0,0,1,0,1,0,0
5125,3,21,36747.32,0,6.172422,5,2,2,0,0,0,1,0,0,0,0,0,0,1,0,127.4421,4363.988222,1,0,0,1,0,0,1,0,0,0,0,1
5126,0,62,23332.27,0,12.75014,16,1,1,0,1,0,1,0,0,0,0,1,1,0,0,149.9483,5708.957593,0,0,1,1,0,0,0,1,0,0,0,1
5127,6,82,21602.16,0,5.397724,11,0,0,0,1,0,1,0,0,0,1,0,1,0,1,149.9621,5349.831255,1,0,0,1,0,0,0,1,0,1,0,0
5128,3,48,23447.42,0,6.719404,13,1,0,0,1,0,0,0,0,0,1,1,0,0,1,137.4872,5962.411724,0,1,0,1,0,0,0,1,0,1,0,0
5129,4,73,31760.65,0,7.497455,11,1,0,1,1,1,1,1,0,0,1,0,0,0,1,125.0073,5705.264431,1,0,0,1,0,0,0,0,1,0,0,1
5130,4,84,24026.7,0,7.072618,10,1,0,1,0,0,1,0,1,1,0,0,1,0,1,162.4526,5319.773541,1,0,0,1,0,0,0,1,0,1,0,0
5131,0,29,73958.51,0,10.46924,9,1,1,0,1,0,1,0,0,0,1,1,1,1,1,212.6415,6638.783919,1,0,0,0,1,0,1,0,0,0,1,0
5132,4,24,35835.58,0,11.41217,14,1,0,0,1,1,1,0,1,1,0,0,1,0,1,162.4526,5261.201726,1,0,0,0,1,0,0,1,0,0,0,1
5133,4,77,74776.99,0,12.35944,14,2,0,0,0,0,1,1,0,0,1,0,0,1,1,172.4705,6414.916465,0,0,1,0,1,0,1,0,0,0,0,1
5134,2,84,24149.71,0,8.245283,13,1,0,0,0,0,0,1,0,1,1,1,0,0,1,172.4885,6343.107984,0,1,0,1,0,0,1,0,0,1,0,0
5135,0,42,43632.29,0,10.67464,13,1,1,0,0,0,0,1,0,0,1,0,1,1,1,252.6378,5940.543417,0,0,1,0,1,0,0,1,0,0,0,1
5136,1,44,31121.82,0,6.342824,16,1,0,1,1,0,1,0,1,0,1,1,0,0,1,107.5286,4017.126949,0,0,1,0,1,0,0,0,1,1,0,0
5137,3,59,46015.65,0,5.46402,19,5,0,0,1,0,1,0,0,1,0,1,1,0,0,139.9678,3946.79376,0,0,1,0,1,0,0,0,1,0,0,1
5138,1,29,65986.37,1,11.7468,5,2,2,1,0,1,1,1,1,1,0,0,1,1,1,245.1283,6199.767982,0,1,0,1,0,0,1,0,0,1,0,0
5139,0,63,22376.88,0,8.56117,9,1,0,0,1,0,1,1,1,0,0,0,1,1,0,242.6326,5425.51161,0,1,0,0,1,0,0,1,0,0,0,1
5140,0,40,31429.51,0,9.708299,12,0,1,0,1,1,1,1,0,1,0,0,1,1,0,262.6106,5725.876807,0,1,0,0,1,0,0,1,0,1,0,0
5141,3,45,13722.8,0,8.413749,5,1,0,1,0,0,1,0,1,1,0,0,1,1,1,212.6228,5388.100592,1,0,0,0,1,0,1,0,0,1,0,0
5142,2,65,64281.28,0,5.201543,9,0,1,0,1,1,1,1,0,0,1,0,0,0,1,137.4836,5861.996544,0,1,0,0,1,0,1,0,0,1,0,0
5143,0,32,42060.33,0,10.21513,16,1,0,0,1,0,1,1,1,1,0,0,1,0,1,174.9581,6311.188879,0,0,1,0,0,1,1,0,0,0,0,1
5144,4,68,29189.81,0,10.08782,9,1,0,0,0,1,1,1,1,0,0,0,0,0,0,147.4783,4805.894692,0,1,0,1,0,0,0,1,0,1,0,0
5145,2,19,30701.55,0,15.024,11,0,0,0,1,0,1,1,1,0,1,1,1,0,1,197.4945,5807.061171,0,0,1,1,0,0,0,1,0,0,0,1
5146,0,27,15249.68,0,8.532717,14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,104.9781,5707.70468,0,0,1,1,0,0,1,0,0,1,0,0
5147,1,85,9508.97,0,10.00317,13,0,0,0,0,1,1,1,1,0,1,0,0,0,1,160.0013,4658.564203,1,0,0,0,1,0,0,1,0,0,0,1
5148,0,45,17312.0,0,5.761471,9,0,0,0,0,0,1,0,0,0,1,0,1,0,1,129.9621,5579.495808,0,1,0,0,1,0,1,0,0,0,0,1
5149,3,57,21485.23,0,4.034332,12,0,0,0,0,0,1,0,0,1,0,0,1,0,1,159.9349,5583.671778,0,0,1,0,1,0,0,1,0,0,0,1
5150,1,40,85066.22,0,11.34395,9,0,0,0,0,0,1,0,1,0,1,1,1,1,0,235.1591,6528.295974,0,0,1,1,0,0,0,1,0,1,0,0
5151,3,64,19114.71,0,8.644135,9,1,0,0,0,0,1,1,1,0,1,0,0,1,0,194.9882,4745.32751,1,0,0,1,0,0,0,1,0,1,0,0
5152,1,44,18832.51,0,14.32986,10,2,1,0,0,0,1,0,0,1,1,0,0,0,0,147.4738,5246.867359,0,0,1,0,1,0,0,1,0,1,0,0
5153,4,40,44089.97,0,8.533249,6,0,0,0,1,0,1,0,1,1,1,0,0,1,1,184.9785,6192.288655,0,1,0,1,0,0,0,1,0,1,0,0
5154,1,33,54211.72,0,7.529241,13,0,1,0,1,1,1,0,0,0,1,1,1,0,1,162.4713,5760.908084,0,0,1,1,0,0,0,1,0,1,0,0
5155,4,51,9410.18,0,13.67766,19,2,0,0,0,0,1,0,0,0,0,1,0,1,1,127.475,4473.615207,1,0,0,0,1,0,0,0,1,0,0,1
5157,3,31,34919.68,1,14.55526,14,1,0,1,1,1,0,1,1,1,1,0,1,1,1,257.6513,6689.478561,1,0,0,0,1,0,1,0,0,1,0,0
5158,0,49,20849.37,0,10.8566,18,0,0,0,1,0,1,1,1,0,0,0,1,1,1,242.6326,6284.835432,0,0,1,0,1,0,0,1,0,1,0,0
5159,0,44,61704.19,0,7.04916,14,0,0,0,0,1,1,0,0,0,0,1,0,0,1,104.9643,6361.142706,0,0,1,0,1,0,1,0,0,1,0,0
5160,7,71,24971.54,1,8.938447,15,2,0,0,1,0,1,1,0,0,0,0,1,1,0,220.1149,5168.61323,0,0,1,0,1,0,1,0,0,1,0,0
5161,3,43,83924.66,0,8.806253,11,1,0,0,0,0,1,1,0,0,0,0,0,1,1,159.9476,6572.961443,0,0,1,1,0,0,1,0,0,1,0,0
5162,0,63,51728.3,0,14.10584,11,0,1,0,1,0,1,1,0,1,1,0,0,1,1,194.9663,4652.212743,0,1,0,0,1,0,1,0,0,1,0,0
5163,2,21,45551.32,0,9.169596,9,2,1,0,0,1,1,1,0,0,0,1,0,1,0,172.4567,4955.912119,0,0,1,1,0,0,1,0,0,1,0,0
5164,1,89,56540.16,0,6.999282,9,1,0,1,1,1,1,0,0,0,0,1,1,1,1,200.1185,6558.022236,1,0,0,1,0,0,1,0,0,0,1,0
5165,0,88,42043.47,0,13.01754,11,1,1,0,1,1,1,0,0,1,0,1,1,0,0,172.4441,5997.071735,1,0,0,1,0,0,0,1,0,1,0,0
5167,3,63,28799.3,0,5.767712,11,1,0,1,0,1,1,0,0,1,1,1,1,0,0,184.967,4639.026778,0,0,1,1,0,0,0,1,0,0,1,0
5168,3,82,14875.78,0,3.774342,12,2,1,0,1,0,1,1,0,1,0,1,0,1,1,194.9525,5616.467158,0,0,1,0,1,0,1,0,0,0,0,1
5169,0,22,53227.89,0,14.31488,13,1,0,0,0,0,1,1,0,0,0,1,0,0,1,157.4698,5831.590077,0,0,1,1,0,0,0,1,0,0,1,0
5170,5,51,52233.68,0,7.356317,11,2,0,1,0,0,1,0,1,0,0,0,1,0,0,119.9568,6050.818366,1,0,0,1,0,0,1,0,0,1,0,0
5171,0,19,14260.84,0,8.445707,13,0,1,1,0,0,1,0,1,0,1,0,0,1,0,130.0064,6304.298349,0,0,1,1,0,0,0,0,1,1,0,0
5172,3,53,26669.32,0,13.75076,12,2,1,0,1,1,1,0,0,1,1,0,0,0,0,127.4738,5059.402086,0,1,0,0,1,0,1,0,0,0,0,1
5173,4,58,33690.02,0,11.61319,13,0,0,0,0,1,1,1,0,0,0,0,1,1,1,240.1149,5527.671776,1,0,0,0,1,0,0,1,0,0,1,0
5174,0,69,80110.69,0,7.407723,15,2,0,0,0,0,1,1,0,0,0,0,1,0,1,149.9447,5417.412777,1,0,0,0,1,0,1,0,0,0,0,1
5175,0,44,33024.18,0,11.35147,15,1,0,0,0,0,1,1,1,1,0,1,0,0,1,182.4833,5214.689346,0,0,1,1,0,0,0,1,0,0,1,0
5176,7,46,26013.93,0,6.213658,9,0,0,0,0,1,0,0,1,1,1,1,0,0,1,162.5007,5953.091281,0,1,0,1,0,0,0,1,0,0,1,0
5177,0,26,91633.01,1,12.59861,14,0,1,0,0,0,0,1,0,1,0,0,1,1,1,262.6106,5202.253182,1,0,0,1,0,0,0,1,0,0,0,1
5178,0,43,22205.18,0,9.223647,13,1,0,0,1,0,0,0,0,1,0,0,1,1,1,230.1051,6010.445763,0,1,0,0,1,0,0,1,0,1,0,0
5179,3,52,20052.51,0,6.789265,11,2,2,0,1,0,1,0,0,0,1,0,0,0,0,124.9781,5249.37739,1,0,0,1,0,0,0,1,0,0,1,0
5180,1,75,16957.75,0,10.40864,11,2,0,0,1,0,1,0,1,0,0,0,0,1,1,117.4835,6044.380838,0,1,0,1,0,0,0,0,1,0,1,0
5181,6,52,21008.54,0,9.382813,9,1,1,0,0,0,0,0,1,1,1,0,0,1,1,152.5022,3894.456441,0,1,0,1,0,0,0,0,1,1,0,0
5182,2,28,48983.82,0,5.233566,12,2,0,0,0,0,1,0,0,0,0,0,0,1,1,127.4421,6121.42438,1,0,0,1,0,0,1,0,0,0,1,0
5183,3,54,12520.32,1,11.35495,12,0,1,1,1,0,1,1,0,1,0,0,1,0,0,172.4404,5208.79271,0,0,1,0,1,0,1,0,0,1,0,0
5184,4,22,35851.6,0,15.29426,9,2,0,0,0,0,1,1,0,0,0,0,1,0,0,137.4684,4946.910016,0,1,0,0,1,0,0,0,1,0,1,0
5185,1,20,6594.2,0,9.316329,11,0,0,0,1,1,1,0,0,1,0,0,1,1,0,197.6288,6171.048605,0,0,1,1,0,0,0,0,1,0,1,0
5186,4,86,74321.03,0,11.1117,6,3,1,0,1,0,1,0,0,1,1,0,0,1,1,182.4608,3965.422778,1,0,0,1,0,0,0,1,0,1,0,0
5187,0,88,63461.18,0,10.84728,10,1,1,1,0,1,1,1,1,1,1,0,1,0,0,187.4811,6472.755676,0,1,0,1,0,0,1,0,0,1,0,0
5188,0,37,25922.49,0,9.865503,6,0,1,1,1,0,0,0,0,1,1,0,0,0,1,127.4738,5849.296401,1,0,0,1,0,0,1,0,0,1,0,0
5189,7,60,10026.66,0,7.4962,11,0,1,0,0,1,1,0,0,0,1,1,1,1,1,200.1652,6075.000814,0,1,0,0,1,0,0,0,1,0,0,1
5190,2,54,7806.55,0,7.454395,14,0,0,1,0,0,1,0,0,0,1,1,0,0,1,137.4872,3843.2286,0,1,0,1,0,0,0,1,0,0,1,0
5191,1,20,25167.86,0,12.43508,13,2,1,0,0,0,1,0,0,1,1,1,1,1,1,255.1372,5932.37794,1,0,0,1,0,0,0,1,0,0,0,1
5192,4,47,38354.6,0,6.028391,12,2,1,0,1,0,1,0,0,0,0,0,0,1,0,147.4421,5828.46448,0,0,1,0,1,0,0,1,0,1,0,0
5193,0,47,40906.5,0,17.27337,7,1,0,1,0,0,1,1,1,0,0,0,1,1,0,222.6326,6516.610972,0,0,1,0,1,0,1,0,0,0,0,1
5194,1,43,93721.48,0,10.80713,12,0,2,0,1,0,0,0,0,1,1,0,1,1,1,210.1518,6242.695434,0,1,0,0,1,0,0,0,1,1,0,0
5195,3,31,55913.69,1,8.341462,13,3,1,0,1,0,1,1,0,1,1,1,1,1,1,255.1665,5701.481448,0,1,0,1,0,0,0,0,1,1,0,0
5196,1,29,37830.82,0,10.93146,17,3,0,0,1,0,1,1,0,1,0,1,1,1,1,242.6435,5519.682788,0,0,1,1,0,0,0,0,1,0,0,1
5197,2,26,42863.75,0,9.519547,11,0,1,0,0,0,1,1,0,0,0,1,1,1,1,252.624,5209.371279,0,1,0,0,1,0,0,1,0,1,0,0
5198,1,31,26804.03,0,10.79225,13,1,0,1,1,1,1,1,0,1,1,0,1,1,1,255.1336,6764.539694,0,0,1,0,1,0,1,0,0,0,0,1
5199,3,45,31973.61,0,4.973668,10,1,0,0,1,0,0,0,0,0,1,1,1,1,0,212.6415,5546.135558,0,0,1,1,0,0,1,0,0,0,0,1
5200,1,60,44988.59,0,10.19477,16,1,1,0,0,0,0,0,0,0,0,1,0,1,0,139.9512,4113.33849,0,0,1,0,1,0,1,0,0,0,1,0
5201,1,22,23388.8,0,5.480291,15,2,0,0,1,1,1,1,0,0,1,1,0,1,0,204.9797,5999.675904,1,0,0,0,1,0,0,1,0,1,0,0
5202,2,40,60472.35,0,15.62886,9,0,0,1,0,0,1,1,0,1,1,0,0,0,0,179.9794,5399.848703,0,1,0,1,0,0,0,1,0,1,0,0
5203,3,56,27285.93,0,9.460242,12,0,1,1,1,0,1,1,0,0,1,1,0,1,1,204.9797,6086.559502,1,0,0,1,0,0,0,1,0,1,0,0
5204,3,38,20626.02,0,10.05784,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,79.97886,5433.040814,0,1,0,0,1,0,0,0,1,1,0,0
5205,2,67,78119.96,0,7.944754,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,127.4421,6455.138761,1,0,0,1,0,0,1,0,0,0,1,0
5206,0,52,56339.53,0,11.24743,11,0,0,0,0,0,1,1,1,1,0,0,0,1,1,172.4848,6130.392142,0,1,0,0,1,0,0,0,1,0,1,0
5207,2,60,9104.94,0,11.17089,20,1,0,0,1,0,1,1,0,1,1,0,0,1,0,182.49,5353.001743,1,0,0,0,1,0,0,0,1,0,1,0
5209,2,43,17914.7,0,10.98961,12,2,0,0,0,0,1,0,0,0,0,1,0,0,0,92.48802,5877.534771,0,1,0,1,0,0,0,0,1,0,0,1
5210,0,61,12939.7,0,8.480499,13,1,0,0,1,0,1,0,0,0,1,1,1,1,1,232.6415,4421.565715,1,0,0,0,1,0,0,1,0,1,0,0
5211,6,70,9664.08,0,11.95636,11,0,0,0,1,0,1,0,0,1,0,0,0,1,0,149.9378,6448.95087,0,1,0,1,0,0,1,0,0,1,0,0
5212,3,60,16416.66,0,4.069613,9,2,0,0,0,0,1,0,1,1,0,1,1,1,1,245.132,6414.954544,1,0,0,0,1,0,0,1,0,0,1,0
5213,1,26,23084.24,0,9.693526,10,3,1,0,0,0,1,0,1,0,0,0,0,0,1,114.9728,5529.433476,0,0,1,1,0,0,0,1,0,0,0,1
5214,3,31,45747.52,0,5.898074,10,1,0,0,1,1,1,1,0,0,1,0,1,0,1,182.4676,5133.883667,0,0,1,1,0,0,0,1,0,0,1,0
5215,7,50,30988.8,0,9.021308,8,1,0,0,1,1,1,0,0,1,0,0,0,0,1,134.9509,4137.953493,0,1,0,1,0,0,0,1,0,0,0,1
5216,3,59,35216.42,0,11.30515,12,1,0,0,1,0,1,1,0,1,1,0,0,1,0,214.9663,6230.661267,0,0,1,0,1,0,0,1,0,1,0,0
5217,0,47,31126.75,0,16.72972,14,2,1,0,0,0,1,0,0,1,0,0,0,1,1,169.9378,6079.400361,0,0,1,1,0,0,0,1,0,1,0,0
5218,2,71,5886.98,0,8.879706,11,1,0,0,0,0,1,1,1,1,0,0,1,1,1,265.1283,5114.91266,0,1,0,1,0,0,0,1,0,0,0,1
5219,3,61,54187.79,0,10.49813,11,0,1,0,1,0,1,1,1,1,1,0,0,0,1,182.497,6051.573796,0,1,0,0,0,1,0,1,0,1,0,0
5220,1,45,78750.79,0,6.908099,14,0,1,0,0,0,1,1,0,1,1,1,0,0,1,160.0122,5617.036978,1,0,0,1,0,0,0,0,1,1,0,0
5221,3,22,19269.56,0,11.99626,12,1,1,0,0,0,0,0,0,1,0,1,1,1,1,242.6143,5260.656937,1,0,0,1,0,0,0,1,0,0,1,0
5222,2,82,23264.27,0,12.08807,15,0,1,0,1,1,1,1,0,0,0,1,1,1,1,252.624,6063.51865,0,0,1,0,1,0,0,1,0,0,0,1
5224,0,73,71035.64,0,10.29175,13,0,0,0,0,1,1,0,0,0,1,0,0,1,1,139.965,4928.976354,1,0,0,1,0,0,1,0,0,1,0,0
5225,0,32,33132.71,0,11.94581,15,2,0,1,0,1,1,0,0,1,1,0,1,0,0,152.4579,5879.484066,1,0,0,0,1,0,1,0,0,1,0,0
5226,1,73,43155.28,0,8.759467,13,2,1,1,1,0,1,0,0,1,0,0,0,1,1,169.9378,5802.915462,1,0,0,0,0,1,0,1,0,0,0,1
5227,0,84,9285.81,0,8.965115,15,2,0,0,0,0,1,0,0,0,0,1,0,1,1,127.475,4118.129556,0,0,1,1,0,0,0,0,1,1,0,0
5228,0,32,12685.22,0,12.61882,9,0,1,1,0,0,1,0,0,0,1,0,1,1,1,220.1323,6213.398927,1,0,0,0,1,0,0,1,0,0,0,1
5229,3,72,10507.86,0,13.35731,12,0,0,1,1,0,1,0,0,0,0,0,1,1,0,175.1331,5143.531186,0,1,0,1,0,0,0,0,1,1,0,0
5233,3,77,50725.09,0,7.418985,20,4,0,1,0,0,1,1,1,1,1,0,0,0,1,150.0208,5674.734009,0,1,0,1,0,0,0,0,1,0,0,1
5234,2,85,25381.91,0,13.05308,18,2,0,0,1,0,1,1,1,0,1,0,1,0,0,152.509,5429.301177,0,1,0,1,0,0,0,0,1,0,0,1
5235,5,37,47101.05,0,8.136004,11,1,1,0,0,0,1,0,1,0,0,0,0,0,1,114.9728,6210.519966,1,0,0,0,1,0,0,1,0,0,1,0
5236,2,84,83714.17,0,13.31206,15,1,0,0,0,0,1,1,1,1,0,0,0,1,0,172.4848,5311.784514,0,0,1,0,1,0,0,0,1,0,1,0
5237,0,78,14281.24,0,13.14435,7,1,0,0,1,1,1,1,1,1,1,1,1,0,0,219.9902,4582.182243,0,0,1,0,1,0,0,1,0,0,1,0
5238,5,89,85041.89,0,13.66314,13,2,0,0,0,0,1,1,0,0,1,0,1,1,1,252.6378,6222.773491,0,0,1,0,1,0,0,1,0,0,0,1
5239,2,61,70236.87,1,12.8524,11,0,0,0,1,0,1,1,1,0,0,1,1,1,0,235.1417,6457.917933,1,0,0,1,0,0,1,0,0,1,0,0
5240,1,38,32537.12,0,9.195188,14,0,0,0,0,1,1,0,1,0,0,0,0,0,1,94.97283,6253.491089,0,1,0,1,0,0,1,0,0,0,0,1
5241,3,36,12746.57,0,4.440377,11,0,0,1,1,1,1,0,0,1,1,0,1,0,1,172.4579,4517.31047,0,0,1,1,0,0,0,1,0,0,1,0
5242,1,85,29898.21,0,5.247803,8,0,1,0,1,1,1,1,0,0,0,0,1,0,1,149.9447,5341.20171,1,0,0,0,1,0,1,0,0,1,0,0
5243,2,23,26100.78,0,12.59805,13,3,0,1,0,1,1,1,0,0,1,0,1,0,1,162.4676,6754.62207,0,1,0,1,0,0,1,0,0,0,1,0
5244,0,53,17127.79,1,7.827218,12,1,0,0,1,0,1,0,0,1,0,0,1,1,1,210.1051,4019.898568,1,0,0,1,0,0,1,0,0,1,0,0
5245,1,19,55417.55,0,9.331595,9,2,0,0,1,1,1,0,1,1,1,1,1,1,0,257.6549,6516.163879,0,0,1,1,0,0,0,1,0,0,1,0
5246,0,32,49730.51,0,8.49151,13,0,0,0,0,1,1,0,0,1,1,1,1,1,0,235.1372,5655.227579,0,0,1,0,1,0,1,0,0,0,1,0
5248,4,23,59388.85,0,9.690484,14,2,0,1,1,0,1,0,0,1,0,0,1,1,0,210.1051,6521.587044,0,0,1,1,0,0,1,0,0,0,1,0
5249,2,64,12673.03,0,13.55014,9,3,0,1,0,0,0,1,0,0,1,0,0,1,1,192.4705,4745.745988,0,0,1,1,0,0,0,1,0,1,0,0
5250,0,62,58388.73,0,11.49632,10,2,0,0,0,0,1,1,0,0,1,0,1,0,1,182.4676,4144.818142,1,0,0,0,1,0,0,1,0,1,0,0
5251,4,20,47122.74,0,9.060579,16,0,0,0,1,0,1,1,1,0,1,0,1,1,0,255.1555,6555.766575,0,0,1,1,0,0,0,1,0,0,0,1
5252,3,43,36586.61,0,12.6855,16,1,1,1,0,0,1,1,0,1,0,1,0,0,1,179.9656,5832.634128,1,0,0,1,0,0,0,1,0,0,1,0
5253,1,77,38413.81,0,10.85134,9,3,2,1,0,1,1,0,1,0,0,0,0,1,0,129.9598,6121.333453,0,1,0,1,0,0,1,0,0,0,0,1
5254,3,75,46120.24,0,10.23789,13,1,0,0,1,0,1,1,0,1,0,0,0,0,0,167.4564,4745.339554,0,1,0,1,0,0,0,1,0,0,1,0
5255,1,47,34469.78,0,11.85962,11,2,0,0,1,0,1,0,0,1,0,1,0,0,0,147.4601,4883.516353,0,0,1,1,0,0,0,1,0,0,1,0
5257,4,80,58012.2,1,14.33285,14,1,0,0,1,0,1,1,1,1,1,1,1,1,1,270.1604,5655.619699,0,0,1,1,0,0,1,0,0,1,0,0
5258,4,74,47188.49,0,12.06297,14,0,1,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,6204.366661,0,0,1,1,0,0,1,0,0,1,0,0
5259,2,80,92144.09,0,10.34145,9,0,0,0,1,0,1,1,1,0,0,0,0,1,1,149.989,4928.588057,0,1,0,1,0,0,0,0,1,0,0,1
5260,0,19,55419.79,0,12.23706,13,2,0,0,0,0,1,1,1,1,0,0,1,0,0,174.9581,5717.290302,0,1,0,0,1,0,1,0,0,1,0,0
5261,2,69,39652.64,0,7.607985,7,0,1,0,1,0,1,1,0,0,0,0,1,0,0,169.9447,6042.727068,1,0,0,1,0,0,0,1,0,1,0,0
5262,1,31,61508.68,1,13.5414,13,1,1,0,0,1,1,0,0,1,0,1,1,1,1,222.6143,6799.261898,0,0,1,0,1,0,1,0,0,1,0,0
5263,2,24,69309.0,0,4.327137,13,0,1,0,1,0,0,0,0,1,1,0,0,1,0,149.9845,5857.190657,0,0,1,1,0,0,0,0,1,0,1,0
5264,1,40,8947.57,0,9.048196,14,2,0,1,0,0,0,0,0,1,0,1,0,1,0,149.9707,5278.976104,0,1,0,1,0,0,0,0,1,1,0,0
5265,0,68,11541.68,0,8.646012,15,0,0,0,0,0,1,0,0,0,1,0,0,1,0,159.965,5934.247818,0,1,0,1,0,0,0,1,0,1,0,0
5266,3,85,101766.0,0,11.27661,10,0,0,1,1,1,1,1,0,1,1,1,0,1,1,194.9992,6048.018658,0,1,0,0,1,0,0,0,1,0,0,1
5267,1,64,8937.69,0,8.238826,13,1,0,0,0,1,1,0,1,0,0,1,1,1,1,222.6362,4735.276139,1,0,0,0,1,0,0,1,0,0,0,1
5268,2,89,56462.8,1,11.82888,9,0,0,0,0,1,1,0,1,1,1,1,1,0,1,155.0084,4520.861055,0,1,0,1,0,0,0,0,1,1,0,0
5269,6,53,68939.17,0,11.27782,10,1,0,0,0,0,1,1,1,0,0,0,1,1,1,222.6326,5960.117505,0,1,0,0,1,0,1,0,0,0,0,1
5270,1,28,28748.12,0,12.84371,14,2,0,0,0,0,1,0,0,1,1,0,1,0,1,152.4579,6690.800209,0,0,1,0,1,0,1,0,0,0,0,1
5271,3,25,48231.57,0,9.604386,10,0,0,0,0,0,1,1,1,0,0,0,1,0,1,152.4624,6443.376935,1,0,0,1,0,0,1,0,0,1,0,0
5272,1,24,59523.54,0,9.809329,17,0,0,0,1,1,1,1,0,0,0,0,1,0,0,149.9447,5824.302038,1,0,0,0,1,0,1,0,0,1,0,0
